Commit,Date,Author,Feature Files,Total Lines,Message
5c2a854,2018-09-26 00:00:00,Björn Rasmusson,149,446,"Remove leading tabs in the junit_formatter.feature

When upgrading to gherkin v6, these leading tags"
efcee2e,2018-09-28 23:03:56,Björn Rasmusson,149,446,Remove files used by the removed html formatter
47cac29,2018-09-28 23:31:39,Björn Rasmusson,149,439,"Update to use gherkin version 6.

The feature file oriented formatters (like the pretty formatter) d"
b42167e,2018-09-28 23:46:45,Björn Rasmusson,149,439,Merge #1313 'Use gherkin 6'. Also update the Changelog.md.
14f8855,2018-09-29 21:26:28,Matt Wynne,149,439,Add a scenario for dots formatter
2696378,2018-09-29 22:09:59,Matt Wynne,149,439,Add dots formatter
d23f12d,2018-09-30 00:26:25,Jayson Smith,149,439,Update gemspec dependencies and update CHANGELOG
a948ad7,2018-09-30 00:36:45,Jayson Smith,149,439,Update CONTRIBUTING.md with gem signin notes
f4abfb6,2018-09-30 00:54:45,Jayson Smith,149,439,Release 4.0.0.rc.1
50dd4bb,2018-09-30 01:12:24,Matt Wynne,149,439,Remove old stuff about release managers
07b77af,2018-10-05 12:48:24,Orien Madgwick,149,439,Add project metadata to the gemspec
3c092fe,2018-10-05 15:51:15,Orien Madgwick,150,439,"Remove Gemnasium badge

Gemnasium has been closed.

> Gemnasium has been acquired by GitLab in Janua"
31cefa7,2018-10-05 16:08:57,Olle Jonsson,150,439,"Merge pull request #1320 from orien/remove-gemnasium-badge

Remove Gemnasium badge"
8361f58,2018-10-05 19:33:32,Orien Madgwick,150,439,Fix save for $stderr
ac15cc4,2018-10-05 19:38:35,Orien Madgwick,150,439,Migrate test from `buffer` to `buffer_string`
d2b1f74,2018-10-05 19:38:35,Orien Madgwick,150,439,Remove deprecated `buffer` method
7b70cd0,2018-10-05 20:10:36,Orien Madgwick,150,439,"Merge pull request #1319 from orien/project-metadata

Add project metadata to the gemspec"
086880b,2018-10-08 18:46:31,Julien Biezemans,150,439,Fix .cucumberproignore
c37092e,2018-10-13 01:26:28,Jason Schweier,150,439,Fix indentation
61ce5ab,2018-10-13 01:49:59,Jason Schweier,150,439,Apply composed method to lower method complexity for RuboCop
8f838c4,2018-10-13 02:20:38,Jason Schweier,150,439,Update .rubocop_todo.yml
2aa3b5c,2018-10-15 13:08:09,Koichi ITO,150,439,"Merge pull request #1322 from jmks/fix_rubocop_backlog_issues

Fix rubocop backlog issues"
6f88135,2018-10-23 02:46:32,Orien Madgwick,150,439,"Merge pull request #1321 from cucumber/remove-deprecated-method

Remove deprecated method"
41f89d9,2018-10-25 03:37:18,Cucumber Bot,150,439,Create lock.yml
f0c8dbb,2018-10-29 10:36:04,Andrew Sullivan Cant,150,439,"Use single quotes in generated template steps (#1323)

When pending steps are generated for undefine"
8eb136a,2018-10-29 10:37:48,Andrew,150,439,Update CHANGELOG.md
d354a4a,2018-11-08 03:52:54,Dana Scheider,150,439,Update code to include env files in dry run
c90ff04,2018-11-08 03:54:28,Dana Scheider,150,439,Update message for --dry-run option to not talk about omitting env.rb file
cb8f849,2018-11-09 03:31:55,Dana Scheider,150,439,"Merge pull request #1326 from cucumber/include-env-files-in-dry-run

Update code to include env file"
57bdc42,2018-12-07 04:16:33,David Rodríguez,150,439,Bump aruba to 0.14
9b910c9,2018-12-07 04:30:35,David Rodríguez,150,432,Fix `all_output` deprecations
328b785,2018-12-07 04:31:05,David Rodríguez,150,432,Fix `assert_success` deprecations
d82a782,2018-12-07 04:31:55,David Rodríguez,150,439,Fix `assert_matching_output` warnings
10b8f3f,2018-12-07 19:13:46,David Rodríguez,150,439,Fix ruby profile to run everything
26363ae,2018-12-07 19:13:46,David Rodríguez,150,439,Remove now redundant ruby tag
24bf293,2018-12-07 19:17:40,David Rodríguez,150,439,Fix `in_current_dir` deprecations
46c80aa,2018-12-07 19:17:40,David Rodríguez,150,432,Fix `current_dir` warnings
52b7c00,2018-12-07 19:17:40,David Rodríguez,150,432,"Fix final deprecations

About `Aruba::InProcess.main_class` and `Aruba.process`."
22fe1c2,2018-12-07 19:19:39,David Rodríguez,150,439,Remove old backwards compat code
cd45b56,2018-12-07 20:04:14,David Rodríguez,150,432,"Merge pull request #1331 from cucumber/update_to_aruba_0.14

Update to aruba 0.14"
af20eae,2018-12-07 20:04:45,David Rodríguez,150,432,"Merge pull request #1332 from cucumber/remove_old_backwards_compat_code

Remove old backwards compat"
8c4cbee,2018-12-07 20:05:36,David Rodríguez,150,432,"Merge pull request #1330 from cucumber/run_full_specs

Run full specs"
abe9e0f,2018-12-07 20:06:24,David Rodríguez,150,439,"Fix informed seed when not explicitly passed

If you don't explicitly pass a seed, cucumber would in"
3d8ac06,2018-12-07 20:06:25,David Rodríguez,150,439,Remove unnecessary code
7868b1c,2018-12-07 20:10:09,David Rodríguez,150,439,Add changelog entry
b4eb785,2018-12-10 17:11:07,David Rodríguez,150,439,"Merge pull request #1329 from cucumber/fix_randomization_seed

Fix randomization seed"
c1959b9,2018-12-14 14:24:45,Olle Jonsson,150,439,"CircleCI: Use circleci/jruby-9.2.5-jdk

  - try to be 9.2.5.0 with less update details"
d92f721,2018-12-14 21:53:14,Luke Hill,150,439,"Merge pull request #1335 from cucumber/fix/ci-with-jruby-9.2.5

CircleCI: Use circleci/jruby-9.2.5-j"
79428be,2019-01-07 16:39:16,Luke Hill,150,439,"Original copy and paste commit from contributor

The contributor https://github.com/magynhard no lon"
67291c3,2019-01-07 16:49:32,Luke Hill,150,439,"Optimise spec files

Tidied up spec files to better conform to standards and improved read spec to o"
73da89e,2019-02-25 02:13:04,fourpastmidnight,150,439,"Updates require option help text

When I read the help text for the --require option, it was conceiv"
0a0266b,2019-02-25 09:58:11,Olle Jonsson,150,439,"Merge pull request #1344 from fourpastmidnight/update-help-text-for-require-option

Updates --requir"
2f5d7b8,2019-02-26 06:48:49,fourpastmidnight,150,439,"Fixes env.rb and support files load order

According to The Cucumber Book on pp. 129-130:

> Just li"
403281e,2019-02-26 12:53:05,Olle Jonsson,150,439,"Merge pull request #1343 from fourpastmidnight/fix-#567-ensure-correct-load-order-of-support-files

"
b235704,2019-03-14 20:52:50,Luke Hill,150,439,"Merge pull request #1339 from luke-hill/feature/add_task_name_to_rake

Feature/add task name to rake"
c27d068,2019-03-23 03:10:10,Aslak Hellesøy,150,439,Upgrade cucumber-expressions and fix aruba warnings
714f9d0,2019-03-29 17:58:09,Aslak Hellesøy,150,439,Fix Markdown formatting
5b14bf1,2019-04-30 13:23:59,Vít Ondruch,150,439,"Respect Ruby configuration when filtering backtrace.

The Ruby might be configured to be installed i"
9b076df,2019-05-03 14:16:33,Luke Hill,150,439,"Merge pull request #1345 from voxik/bt-filter

Respect Ruby configuration when filtering backtrace."
2327369,2019-05-14 00:05:25,Jayson Smith,150,439,Update readme to use /docs endpoint
7fd2f95,2019-05-28 16:47:32,Luke Hill,150,439,Remove cucumber pro publish job
49ac35f,2019-05-29 03:16:59,Aleksandar Kostadinov,150,439,SIGINT trap consistent with TERM behaviour
5168144,2019-05-29 13:52:58,Luke Hill,150,439,"Merge pull request #1353 from akostadinov/master

SIGINT trap consistent with TERM behaviour"
52702d0,2019-05-31 13:02:37,Luke Hill,150,439,"Merge pull request #1350 from cucumber/feature/remove_failing_publish_task

Remove cucumber pro publ"
9f32cf9,2019-06-05 12:28:32,Luke Hill,150,439,Spike - 2nd method to add to top level switch
de3ba2f,2019-06-05 12:28:32,Luke Hill,150,439,Switch config option dynamically at auto-load phase£
cacfed8,2019-06-05 12:28:32,Luke Hill,150,439,Tidy up around temp files and a spec in a related area
352210c,2019-06-05 12:31:59,Luke Hill,150,439,Add unit tests for new config functionality
bd20169,2019-06-05 13:05:11,Luke Hill,150,439,Changelog entry including blog link TBD
ab3bf7d,2019-06-11 01:19:12,Cyrille Faucheux,150,439,Let Json formatter use embeddings listed in Result
07e1287,2019-06-11 01:32:13,Cyrille Faucheux,150,439,Add embed() function to Result visitors
6f657b3,2019-07-18 11:35:08,284km,150,439,s/seperately/separately/
31217c7,2019-07-18 12:17:30,Olle Jonsson,150,439,"Merge pull request #1355 from 284km/fix_typo

Fix a test case description typo"
df079b3,2019-07-29 14:01:39,Luke Hill,150,439,Bump to 2.3 minimum
af0417b,2019-07-29 14:05:11,Luke Hill,150,439,Partially bump dev dependencies - regenerate rubocop config file
58fb953,2019-07-31 19:34:12,Luke Hill,150,439,Update docs
1f23ee0,2019-07-31 20:07:13,Luke Hill,150,439,"Merge pull request #1358 from cucumber/feature/remove_ruby_2_2

Feature/remove ruby 2 2"
45940c2,2019-08-15 13:27:12,Aslak Hellesøy,150,439,Upgrade rubies
44306ed,2019-08-15 19:35:53,Aslak Hellesøy,150,439,Upgrade to Gherkin 7
484db3d,2019-08-16 04:09:51,Aslak Hellesøy,150,439,Update dependencies
d5c3bb9,2019-08-16 04:48:30,Aslak Hellesøy,150,439,update-gemspec tweaks
2408c7e,2019-08-16 04:57:17,Aslak Hellesøy,150,439,Filter out bundler in backtrace
a8a223c,2019-08-16 04:58:38,Aslak Hellesøy,150,439,Filter out site_ruby in backtrace
4d6c465,2019-08-16 05:08:01,Aslak Hellesøy,150,439,Drop support for ruby 2.3 (EOL): https://www.ruby-lang.org/en/downloads/branches/
f4b7598,2019-08-16 05:09:07,Aslak Hellesøy,150,439,Bump rubocop to 2.4
791727c,2019-08-16 05:11:07,Aslak Hellesøy,150,439,Use older protobuf on jruby
11208dc,2019-08-16 05:17:05,Aslak Hellesøy,150,439,Drop jruby support (for now)
b19f474,2019-08-16 05:26:24,Aslak Hellesøy,150,439,Fix attribution typo
63f9ef5,2019-08-16 17:08:33,Aslak Hellesøy,150,439,Fix and enable examples. Bigtime test rot
0dac460,2019-08-16 17:16:08,Aslak Hellesøy,150,439,Restore support for 2.3
b8aadd4,2019-08-16 17:23:24,Aslak Hellesøy,150,439,Downgrade capybara to get build passing on 2.3
feca275,2019-08-16 18:02:59,Aslak Hellesøy,150,439,"Fix typo, remove branch from dependency"
14974cb,2019-08-16 18:41:20,Aslak Hellesøy,150,439,"Merge pull request #1360 from cucumber/gherkin-7

Gherkin 7"
2ead65a,2019-08-19 12:33:33,Luke Hill,150,439,"Merge pull request #1354 from Sigill/embeddings_support_4

Support embeddings stored in step results"
cdd4d0c,2019-08-19 19:21:21,Luke Hill,150,446,Remove deprecation notices from codebase by using newer aruba classes
b9687b5,2019-08-19 19:37:56,Luke Hill,149,446,"Merge pull request #1359 from cucumber/refactor/aruba_bump

Aruba tweaks"
ee3b945,2019-08-24 14:03:04,Björn Rasmusson,149,446,"Fix the placeholder expansions in the json formatter

It is the test case name - in which scenario o"
da1839d,2019-08-30 00:07:17,Björn Rasmusson,149,446,"Merge #1361 'Fix the placeholder expansions in the json formatter'

Also update Changelog.md."
b475010,2019-09-13 19:05:23,Luke Hill,149,439,"Revert specs to use require as default rule, alter name of configurable parameter accordingly"
d20de2e,2019-09-13 19:06:27,Luke Hill,149,446,Merge branch 'master' into spike/altered_loading_strategy
245b19d,2019-09-13 19:09:12,Luke Hill,149,446,Updated the changelog accordingly (Blog post still not yet published)
1674eaa,2019-09-13 19:11:51,Luke Hill,149,446,"As the logic has inverted, we also need to invert the specs!"
ac9a353,2019-09-13 20:19:00,Luke Hill,149,446,"Bugfix
Because all of the specs run inside a single ruby process/thread, the 'caching' state of load"
8e84fb9,2019-09-17 14:48:45,Luke Hill,149,446,Alleviate failures when aruba tries to reload previously cached files which have been overwritten mi
7a6c4bc,2019-09-19 14:00:58,Luke Hill,149,446,"Merge pull request #1349 from cucumber/spike/altered_loading_strategy

Spike/altered loading strateg"
7daaf3f,2019-10-16 17:27:14,Vincent Pretre,150,446,"Update to Gherkin 8
Remove dots-formatter: this is still using Go implementation and we will not use"
f6e11ba,2019-10-16 18:19:54,Vincent Pretre,149,446,Remove references left to the dots formatter
efd028a,2019-10-16 18:56:50,Vincent Pretre,149,446,Fix typo when specifying branches in Gemfile
d30f598,2019-10-17 17:31:27,Vincent Pretre,149,446,"Fix Rubocop offenses

Though, I don't like the idea of disabling Metrics/ClassLength for the
pretty "
ce13f21,2019-10-17 19:06:27,Vincent Pretre,149,439,Add feature with the Rule keyword
53817c2,2019-10-17 19:34:05,Vincent Pretre,149,446,Add feature describing the Example keyword
3e57420,2019-10-17 20:48:08,Vincent,149,446,"Fix Rubocop offenses (#1369)

Fix Rubocop offenses

Though, I don't like the idea of disabling Met"
084c7d9,2019-10-17 21:41:29,Vincent Pretre,148,439,"Update the Rule feature:
 - don't start the description by the ""When"" word
 - use different context "
078268c,2019-10-17 21:42:49,Vincent Pretre,148,439,Merge branch 'master' into gherkin-8
160f157,2019-10-18 14:06:49,Vincent,148,446,"Refactor Circle CI config (#1368)

Refactor Circle CI config:
 - less copy/paste for the commands
"
5459d27,2019-10-29 16:49:15,Aslak Hellesøy,148,439,Upgrade gherkin and cucumber-expressions
e12075a,2019-10-30 19:54:33,Vincent Pretre,149,446,Pin Rubocop version to 0.75.1
44509e0,2019-10-30 20:02:57,Vincent Pretre,150,593,Merge branch 'master' into gherkin-8
800934f,2019-10-31 15:55:32,Vincent Pretre,149,439,Update changelog as dots formatter was removed
8b57b5e,2019-10-31 15:57:08,Vincent Pretre,150,593,Release 4.0.0rc2
0434d29,2019-10-31 16:00:53,Vincent Pretre,150,593,Post release Changelog update
35d32af,2019-10-31 16:28:24,Vincent Pretre,149,439,"Update cucumber-wire to 1.1
Remove references to gherkin-8 branches"
5579b77,2019-10-31 16:30:42,Vincent Pretre,150,593,Release 4.0.0.rc.3
0e9c96b,2019-10-31 16:32:15,Vincent Pretre,149,439,Update changelog after rc3 release
ee78891,2019-10-31 19:28:15,Vincent Pretre,150,593,"Do not build JRuby on CI as it is not supported anymore

This might be enabled again once issues wit"
f3b3cfd,2019-12-08 04:08:41,Aslak Hellesøy,150,593,Create FUNDING.yml
d30c066,2020-01-09 22:05:47,Vincent Pretre,150,593,"Add IDGenerator at Configuration level
Use IDs when generating Test::Step (or HookStep to be precise"
c22efd9,2020-01-10 14:17:04,Vincent Pretre,150,593,Need Id field when creating Core::Test::Case
7005ffb,2020-01-13 18:58:31,Vincent,150,593,"Bump to Gherkin 9 (#1379)

* Bump to Gherkin 9
* Do not set location for Multiline arguments which "
728341e,2020-01-13 20:34:01,Vincent Pretre,150,593,Merge branch 'master' into add-ids-to-elements
8af865d,2020-01-13 21:29:11,Vincent Pretre,150,593,Use IdGenerator from cucumber-messages
e349710,2020-01-13 21:32:38,Vincent Pretre,150,593,Specify id_generator when compiling test cases
32cad27,2020-01-13 21:34:03,Vincent Pretre,150,593,"Revert ""Do not build JRuby on CI as it is not supported anymore""

This reverts commit e34971024b8505"
28a68a4,2020-01-14 15:31:13,Vincent Pretre,150,593,Do not add RbConfig keys that are not available
464155f,2020-01-14 15:42:54,Vincent Pretre,150,585,"Disable one failing scenario on JRuby

Note: this may definitelly not be the best way to proceed, bu"
fd49453,2020-01-14 20:54:09,Vincent Pretre,150,593,Also add IDs to step definitions
a68bdf6,2020-01-14 21:11:27,Vincent Pretre,150,593,Also add ID for the Hook objects
58ad0a8,2020-01-15 16:01:40,Vincent Pretre,150,593,"Add envelope event to emit cucumber-messages envelopes
Add formatter listening to those events and p"
bae5013,2020-01-15 18:57:41,Vincent Pretre,150,585,Add feature file describing message formatter
48dc0c7,2020-01-15 19:48:42,Vincent Pretre,150,593,WIP: enable binary output
7d4d7bf,2020-01-15 21:50:42,Vincent Pretre,150,593,Register events created in `cucucmber-ruby-core`(see: https://github.com/cucumber/cucumber-ruby-core
4d3e882,2020-01-15 22:12:35,Vincent Pretre,150,593,"Add spec file to show we have enough data to build the needed messages

This should of course be rem"
0a9adab,2020-01-16 13:29:24,Vincent Pretre,150,593,Extract a class in formatters to find a PickleID from a Test::Case
0a41d4a,2020-01-16 14:07:59,Vincent Pretre,150,593,Ensure TestPickleFinder raises an exception when Test::Case is unknown
9190984,2020-01-16 14:25:42,Vincent Pretre,150,593,Add formatter to find pickle step from step
248a8d8,2020-01-16 14:28:05,Vincent Pretre,151,473,Use correct branch for cucumber-ruby-core
e36f8b4,2020-01-16 15:11:43,Vincent Pretre,151,473,Add formatter to find StepDefinition ID from a Step that was matched
ccc5b0d,2020-01-17 14:42:52,Vincent Pretre,150,593,Fire an event when a step is created from a Before hook
b11f46d,2020-01-17 15:03:23,Vincent Pretre,150,593,Also fire event after creating After hook steps
418e76a,2020-01-17 15:11:25,Vincent Pretre,150,593,Remove spec file that is not useful anymore
54d52ac,2020-01-17 15:23:23,Vincent Pretre,150,593,Refactor: move formatters dedicated to querying objects to Formatters::Query
3e57608,2020-01-17 15:57:11,Vincent Pretre,150,593,Add Formatter query to find a Hook from Test step
2c20a0d,2020-01-24 19:34:46,Vincent Pretre,150,593,"Rename MultilineArgument::DataTable.to_hash to MultilineArgument::DataTable.cells_to_hash
Create .to"
8d5887d,2020-01-24 19:59:27,Vincent Pretre,150,593,Merge branch 'add-envelope-event' into fire-events
919210a,2020-01-24 20:00:04,Vincent Pretre,150,593,Merge branch 'fix-cucumber-wire-failing-tests' into fire-events
9392651,2020-01-24 20:46:20,Vincent Pretre,150,585,Produce a TestCase event before its execution
7b88562,2020-01-24 21:08:57,Vincent Pretre,150,585,Fire envelopes when registering Hooks & step definitions
2087884,2020-01-29 17:55:17,Vincent Pretre,150,585,Emit more messages when running
d57925f,2020-01-29 17:57:26,Vincent Pretre,150,593,No need to specify git branch for cucumber-ruby-core
9d8d051,2020-01-29 18:03:54,Vincent,150,593,"Merge pull request #1380 from cucumber/add-ids-to-elements

Add ids to elements"
7ca2ce0,2020-01-29 18:06:10,Vincent Pretre,151,465,Merge branch 'master' into fire-events
6b7b299,2020-01-29 18:29:25,Vincent Pretre,151,465,Drop some comments
e5dc6ba,2020-01-29 18:53:07,Vincent Pretre,151,465,"Add Makefile to copy features from CCK, run them and produce NDJSON"
0dc28e1,2020-01-29 19:03:48,Vincent Pretre,151,465,CCK: compare messages with originals
bc9715a,2020-01-29 19:06:26,Vincent Pretre,151,465,CCK: Add empty step definitions
bc1587e,2020-01-29 19:18:46,Vincent Pretre,150,585,Use correct branch for core
20306d7,2020-01-29 19:31:48,Vincent Pretre,150,585,Return correct value in register_rb_hook
a794bf2,2020-01-29 19:34:08,Vincent Pretre,151,465,"Expect correct messages in features/docs/formatters/message.feature
Remove scenario about binary for"
0d1cdd7,2020-01-29 20:01:51,Vincent Pretre,151,465,Fix Rubocop offenses
6a7e9ec,2020-01-29 20:41:51,Vincent Pretre,151,465,CCK: Split step definitions across multiple files
ac599b8,2020-01-29 21:04:08,Vincent Pretre,151,465,CCK: use Rspec to compare generated messages
58eb5f3,2020-01-29 21:17:23,Vincent Pretre,151,465,Fix offenses
adaafa8,2020-01-29 21:24:24,Vincent Pretre,151,465,Do not run rubocop on generated CCK spec files
ef8d19e,2020-01-29 21:32:04,Vincent Pretre,151,465,CCK: do not load all steps definitions
5c283af,2020-01-29 21:52:21,Vincent Pretre,151,465,"Emit Source message
Fix various issues in cck Makefile"
3e11d2a,2020-01-29 22:04:44,Vincent Pretre,151,465,Emit TestRunStarted/Finished messages
9ad3b91,2020-01-29 22:18:05,Vincent Pretre,151,473,"Update message.feature so it shows really the expected messages
Moves step_definitions linked to mes"
752b647,2020-01-30 13:49:24,Vincent Pretre,151,473,CCK: allow specify path the monorepo
46eb502,2020-01-30 13:58:41,Vincent Pretre,151,473,Run CCK validation on CircleCI
bf5c22f,2020-01-30 14:00:00,Vincent Pretre,151,473,"CCK: do not count messages, contains_exactly does the same"
9fa7096,2020-01-30 14:03:19,Vincent Pretre,151,473,"CCK: no need to build monorepo, NDJSON files are in git"
